Ticker,Expiration,Spread Type,Short Leg ID,Short Strike,Short Premium,Long Leg ID,Long Strike,Long Premium,Net Credit,Max Loss,Risk:Reward
MSTR,2025-12-19,Bear Call Spread,385530,145.0,317.760009765625,105539,146.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385531,146.0,317.760009765625,105540,147.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385532,147.0,317.760009765625,105542,149.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385534,149.0,317.760009765625,105543,150.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385535,150.0,317.760009765625,105544,152.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385536,152.0,317.760009765625,105545,154.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385537,154.0,317.760009765625,105546,155.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385540,158.0,317.760009765625,105549,160.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385543,164.0,317.760009765625,105552,165.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385544,165.0,317.760009765625,105553,166.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385545,166.0,317.760009765625,105554,168.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385546,168.0,317.760009765625,105555,170.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385547,170.0,317.760009765625,105556,172.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385548,172.0,317.760009765625,105557,174.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385549,174.0,317.760009765625,105558,175.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385552,178.0,317.760009765625,105561,180.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385553,180.0,317.760009765625,105562,182.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385554,182.0,317.760009765625,105563,184.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385555,184.0,317.760009765625,105564,185.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385556,185.0,317.760009765625,105565,186.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385557,186.0,317.760009765625,105566,188.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385558,188.0,317.760009765625,105567,190.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385559,190.0,317.760009765625,105568,192.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385560,192.0,317.760009765625,105569,194.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385561,194.0,317.760009765625,105570,195.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385562,195.0,317.760009765625,105571,196.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bear Call Spread,385563,196.0,317.760009765625,105572,198.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,385564,198.0,317.760009765625,105573,200.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bear Call Spread,198470,1120.0,327.2099914550781,105684,1170.0,317.20001220703125,10.01,39.99,0.25
MSTR,2025-12-19,Bear Call Spread,198473,1180.0,327.2099914550781,105688,1210.0,317.20001220703125,10.01,19.99,0.5
MSTR,2025-12-19,Bear Call Spread,198476,1210.0,327.2099914550781,105691,1240.0,317.20001220703125,10.01,19.99,0.5
MSTR,2025-12-19,Bear Call Spread,198479,1240.0,327.2099914550781,105693,1260.0,317.20001220703125,10.01,9.99,1.0
MSTR,2025-12-19,Bear Call Spread,198493,1390.0,327.2099914550781,105707,1410.0,317.20001220703125,10.01,9.99,1.0
MSTR,2025-12-19,Bear Call Spread,198495,1410.0,327.2099914550781,105712,1460.0,317.20001220703125,10.01,39.99,0.25
MSTR,2025-12-19,Bear Call Spread,198500,1460.0,327.2099914550781,105715,1490.0,317.20001220703125,10.01,19.99,0.5
MSTR,2025-12-19,Bear Call Spread,198521,1860.0,327.2099914550781,105734,1880.0,317.20001220703125,10.01,9.99,1.0
MSTR,2025-12-19,Bear Call Spread,198550,3300.0,327.2099914550781,105763,3350.0,317.20001220703125,10.01,39.99,0.25
MSTR,2025-12-19,Bull Put Spread,385779,18.0,317.760009765625,105791,20.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385786,23.0,317.760009765625,105795,24.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385787,24.0,317.760009765625,105796,25.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385791,28.0,317.760009765625,105800,29.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385792,29.0,317.760009765625,105801,30.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385793,30.0,317.760009765625,105802,31.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385794,31.0,317.760009765625,105803,32.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385795,32.0,317.760009765625,105804,33.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385796,33.0,317.760009765625,105805,34.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385797,34.0,317.760009765625,105806,35.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385798,35.0,317.760009765625,105807,36.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385799,36.0,317.760009765625,105808,37.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385800,37.0,317.760009765625,105809,38.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385801,38.0,317.760009765625,105810,39.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385802,39.0,317.760009765625,105811,40.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385803,40.0,317.760009765625,105812,41.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385805,42.0,317.760009765625,105814,43.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385806,43.0,317.760009765625,105815,44.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385807,44.0,317.760009765625,105816,45.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385808,45.0,317.760009765625,105817,46.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385809,46.0,317.760009765625,105818,47.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385810,47.0,317.760009765625,105819,48.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385811,48.0,317.760009765625,105820,49.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385812,49.0,317.760009765625,105821,50.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385813,50.0,317.760009765625,105822,51.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385814,51.0,317.760009765625,105823,52.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385815,52.0,317.760009765625,105824,53.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385816,53.0,317.760009765625,105825,54.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385817,54.0,317.760009765625,105826,55.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385818,55.0,317.760009765625,105827,56.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385819,56.0,317.760009765625,105828,57.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385820,57.0,317.760009765625,105829,58.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385821,58.0,317.760009765625,105830,59.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385822,59.0,317.760009765625,105831,60.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385823,60.0,317.760009765625,105832,61.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385824,61.0,317.760009765625,105833,62.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385825,62.0,317.760009765625,105834,63.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385826,63.0,317.760009765625,105835,64.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385827,64.0,317.760009765625,105836,65.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385828,65.0,317.760009765625,105837,66.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385829,66.0,317.760009765625,105838,67.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385830,67.0,317.760009765625,105839,68.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385831,68.0,317.760009765625,105840,69.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385832,69.0,317.760009765625,105841,70.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385833,70.0,317.760009765625,105842,71.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385834,71.0,317.760009765625,105843,72.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385835,72.0,317.760009765625,105844,73.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385836,73.0,317.760009765625,105845,74.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385837,74.0,317.760009765625,105846,75.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385838,75.0,317.760009765625,105847,76.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385839,76.0,317.760009765625,105848,77.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385840,77.0,317.760009765625,105849,78.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385841,78.0,317.760009765625,105850,79.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385842,79.0,317.760009765625,105851,80.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385843,80.0,317.760009765625,105852,81.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385844,81.0,317.760009765625,105853,82.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385845,82.0,317.760009765625,105854,83.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385846,83.0,317.760009765625,105855,84.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385847,84.0,317.760009765625,105856,85.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385848,85.0,317.760009765625,105857,86.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385849,86.0,317.760009765625,105859,88.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385851,88.0,317.760009765625,105860,89.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385852,89.0,317.760009765625,105861,90.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385853,90.0,317.760009765625,105862,91.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385854,91.0,317.760009765625,105863,92.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385855,92.0,317.760009765625,105864,93.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385856,93.0,317.760009765625,105865,94.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385858,95.0,317.760009765625,105867,96.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385859,96.0,317.760009765625,105868,97.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385860,97.0,317.760009765625,105869,98.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385861,98.0,317.760009765625,105870,99.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385862,99.0,317.760009765625,105871,100.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385863,100.0,317.760009765625,105872,101.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385864,101.0,317.760009765625,105873,102.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385866,103.0,317.760009765625,105875,104.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385867,104.0,317.760009765625,105876,105.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385868,105.0,317.760009765625,105877,106.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385869,106.0,317.760009765625,105878,107.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385870,107.0,317.760009765625,105879,108.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385871,108.0,317.760009765625,105880,109.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385872,109.0,317.760009765625,105881,110.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385873,110.0,317.760009765625,105882,111.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385874,111.0,317.760009765625,105883,112.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385875,112.0,317.760009765625,105884,113.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385876,113.0,317.760009765625,105885,114.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385877,114.0,317.760009765625,105886,115.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385878,115.0,317.760009765625,105887,116.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385879,116.0,317.760009765625,105889,118.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385881,118.0,317.760009765625,105890,119.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385882,119.0,317.760009765625,105891,120.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385883,120.0,317.760009765625,105892,121.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385884,121.0,317.760009765625,105893,122.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385885,122.0,317.760009765625,105894,123.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385886,123.0,317.760009765625,105895,124.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385887,124.0,317.760009765625,105896,125.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385888,125.0,317.760009765625,105897,126.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385889,126.0,317.760009765625,105898,127.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385890,127.0,317.760009765625,105899,128.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385891,128.0,317.760009765625,105900,129.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385892,129.0,317.760009765625,105901,130.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385893,130.0,317.760009765625,105902,131.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385894,131.0,317.760009765625,105903,132.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385895,132.0,317.760009765625,105904,133.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385896,133.0,317.760009765625,105905,134.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385897,134.0,317.760009765625,105906,135.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385898,135.0,317.760009765625,105907,136.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385899,136.0,317.760009765625,105908,137.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385900,137.0,317.760009765625,105909,138.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385901,138.0,317.760009765625,105910,139.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385902,139.0,317.760009765625,105911,140.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385903,140.0,317.760009765625,105912,141.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385904,141.0,317.760009765625,105913,142.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385905,142.0,317.760009765625,105914,143.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385906,143.0,317.760009765625,105915,144.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385907,144.0,317.760009765625,105916,145.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385908,145.0,317.760009765625,105917,146.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385909,146.0,317.760009765625,105918,147.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385910,147.0,317.760009765625,105919,148.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385911,148.0,317.760009765625,105920,149.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385912,149.0,317.760009765625,105921,150.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385913,150.0,317.760009765625,105922,152.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385914,152.0,317.760009765625,105923,154.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385915,154.0,317.760009765625,105924,155.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385916,155.0,317.760009765625,105925,156.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385917,156.0,317.760009765625,105926,158.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385918,158.0,317.760009765625,105927,160.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385919,160.0,317.760009765625,105928,162.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385920,162.0,317.760009765625,105929,164.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385921,164.0,317.760009765625,105930,165.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385922,165.0,317.760009765625,105931,166.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385923,166.0,317.760009765625,105932,168.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385924,168.0,317.760009765625,105933,170.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385927,174.0,317.760009765625,105936,175.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385928,175.0,317.760009765625,105937,176.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385929,176.0,317.760009765625,105938,178.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385930,178.0,317.760009765625,105939,180.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385931,180.0,317.760009765625,105940,182.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385932,182.0,317.760009765625,105941,184.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385933,184.0,317.760009765625,105942,185.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385934,185.0,317.760009765625,105943,186.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385935,186.0,317.760009765625,105944,188.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385936,188.0,317.760009765625,105945,190.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385937,190.0,317.760009765625,105946,192.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385938,192.0,317.760009765625,105947,194.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385939,194.0,317.760009765625,105948,195.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385940,195.0,317.760009765625,105949,196.0,317.20001220703125,0.56,0.44,1.27
MSTR,2025-12-19,Bull Put Spread,385941,196.0,317.760009765625,105950,198.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,385942,198.0,317.760009765625,105951,200.0,317.20001220703125,0.56,1.44,0.39
MSTR,2025-12-19,Bull Put Spread,198848,1140.0,327.2099914550781,106063,1180.0,317.20001220703125,10.01,29.99,0.33
MSTR,2025-12-19,Bull Put Spread,198859,1260.0,327.2099914550781,106076,1310.0,317.20001220703125,10.01,39.99,0.25
MSTR,2025-12-19,Bull Put Spread,198864,1310.0,327.2099914550781,106077,1330.0,317.20001220703125,10.01,9.99,1.0
MSTR,2025-12-19,Bull Put Spread,198865,1330.0,327.2099914550781,106080,1360.0,317.20001220703125,10.01,19.99,0.5
MSTR,2025-12-19,Bull Put Spread,198871,1390.0,327.2099914550781,106085,1420.0,317.20001220703125,10.01,19.99,0.5
MSTR,2025-12-19,Bull Put Spread,198876,1450.0,327.2099914550781,106090,1480.0,317.20001220703125,10.01,19.99,0.5
MSTR,2025-12-19,Bull Put Spread,198883,1560.0,327.2099914550781,106096,1580.0,317.20001220703125,10.01,9.99,1.0
MSTR,2025-12-19,Bull Put Spread,198884,1580.0,327.2099914550781,106097,1600.0,317.20001220703125,10.01,9.99,1.0
MSTR,2025-12-19,Bull Put Spread,198892,1880.0,327.2099914550781,106106,1920.0,317.20001220703125,10.01,29.99,0.33
MSTR,2025-12-19,Bull Put Spread,198905,3100.0,327.2099914550781,106118,3150.0,317.20001220703125,10.01,39.99,0.25
MSTR,2026-01-16,Bear Call Spread,386113,1.0,317.760009765625,106122,2.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386114,2.0,317.760009765625,106123,3.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386124,14.0,317.760009765625,106133,15.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386125,15.0,317.760009765625,106134,16.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386126,16.0,317.760009765625,106135,17.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386127,17.0,317.760009765625,106138,19.0,317.20001220703125,0.56,1.44,0.39
MSTR,2026-01-16,Bear Call Spread,386130,19.0,317.760009765625,106139,20.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386131,20.0,317.760009765625,106140,21.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386132,21.0,317.760009765625,106141,22.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386133,22.0,317.760009765625,106142,23.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386134,23.0,317.760009765625,106143,24.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386145,34.0,317.760009765625,106154,35.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386146,35.0,317.760009765625,106155,36.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386147,36.0,317.760009765625,106156,37.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386151,40.0,317.760009765625,106161,42.0,317.20001220703125,0.56,1.44,0.39
MSTR,2026-01-16,Bear Call Spread,386153,42.0,317.760009765625,106162,43.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386154,43.0,317.760009765625,106163,44.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386156,45.0,317.760009765625,106165,46.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386157,46.0,317.760009765625,106166,47.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386159,48.0,317.760009765625,106168,49.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386160,49.0,317.760009765625,106169,50.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386161,50.0,317.760009765625,106170,51.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386162,51.0,317.760009765625,106171,52.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386163,52.0,317.760009765625,106172,53.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386164,53.0,317.760009765625,106173,54.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386165,54.0,317.760009765625,106174,55.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386166,55.0,317.760009765625,106175,56.0,317.20001220703125,0.56,0.44,1.27
MSTR,2026-01-16,Bear Call Spread,386167,56.0,317.760009765625,106177,58.0,317.20001220703125,0.56,1.44,0.39
